transaction_id,sender_person_id,sender_account_id,receiver_person_id,receiver_account_id,transaction_datetime,amount_inr,transaction_type,bank_id,branch_id,reference,location_id,case_id
TXN-0026903,P-001720,AC-001720,P-000013,AC-000013,2026-03-20 13:59:06,169153,UPI,BOK-BOB,BR-075,UTR-9678371572,,
TXN-0026904,P-001832,AC-001832,P-000525,AC-000525,2026-03-12 17:20:17,6186,TRANSFER,BOK-KVB,BR-039,UTR-3720432175,,
TXN-0026905,P-000013,AC-000013,P-001076,AC-001076,2026-01-07 22:28:03,143509,CASH,BOK-DBS,BR-117,UTR-1735266074,,CR-2026-2020
TXN-0026906,P-001740,AC-001740,P-001155,AC-001155,2026-02-06 10:55:47,77879,UPI,BOK-UCO,BR-209,UTR-5938105104,,
TXN-0026907,P-000879,AC-000879,P-000288,AC-000288,2026-04-20 04:06:22,81627,RTGS,BOK-YES,BR-034,UTR-9728085712,L-000135,CR-2026-2006
TXN-0026908,P-001687,AC-001687,P-000301,AC-000301,2026-03-26 01:25:02,25442,CASH,BOK-HDFC,BR-197,UTR-4032279033,L-000175,CR-2026-2015
TXN-0026909,P-000881,AC-000881,P-000522,AC-000522,2026-01-28 20:24:54,9684,TRANSFER,BOK-ICICI,BR-024,UTR-3979839167,,CR-2026-2017
TXN-0026910,P-000662,AC-000662,P-001874,AC-001874,2026-05-27 04:47:34,4477,UPI,BOK-CAN,BR-031,UTR-5197105830,,CR-2026-2004
TXN-0026911,P-000075,AC-000075,P-000435,AC-000435,2026-01-27 15:23:05,142888,TRANSFER,BOK-UCO,BR-013,UTR-1243792549,L-000193,
TXN-0026912,P-001509,AC-001509,P-000072,AC-000072,2026-01-12 15:17:26,221684,TRANSFER,BOK-INDUS,BR-003,UTR-1772773454,,CR-2026-2008
TXN-0026913,P-001274,AC-001274,P-001505,AC-001505,2026-01-13 13:18:03,72037,RTGS,BOK-KVB,BR-142,UTR-5377324652,,
TXN-0026914,P-001964,AC-001964,P-001104,AC-001104,2026-06-08 06:43:20,128711,UPI,BOK-PNB,BR-030,UTR-1157353274,,
TXN-0026915,P-001620,AC-001620,P-001030,AC-001030,2026-07-29 17:57:15,181037,CASH,BOK-CUB,BR-144,UTR-4513162879,,
TXN-0026916,P-000802,AC-000802,P-000512,AC-000512,2026-08-12 00:12:06,221903,CASH,BOK-INDUS,BR-036,UTR-6991494740,,CR-2026-2015
TXN-0026917,P-000501,AC-000501,P-000477,AC-000477,2026-07-25 02:33:17,63192,TRANSFER,BOK-FED,BR-067,UTR-2024086734,,
TXN-0026918,P-000387,AC-000387,P-000560,AC-000560,2026-02-09 11:07:42,64563,RTGS,BOK-SBI,BR-005,UTR-1591581857,L-000038,
TXN-0026919,P-001651,AC-001651,P-001610,AC-001610,2026-01-29 07:05:51,222489,CASH,BOK-CUB,BR-057,UTR-4825119010,,
TXN-0026920,P-001318,AC-001318,P-001435,AC-001435,2026-06-13 17:11:51,196677,UPI,BOK-UCO,BR-189,UTR-6871695036,L-000046,
TXN-0026921,P-001847,AC-001847,P-001788,AC-001788,2026-07-27 06:48:12,67376,RTGS,BOK-YES,BR-033,UTR-5758762533,,
TXN-0026922,P-000942,AC-000942,P-000170,AC-000170,2026-02-15 10:41:06,213426,TRANSFER,BOK-CUB,BR-070,UTR-8175918640,,
TXN-0026923,P-001360,AC-001360,P-001272,AC-001272,2026-08-09 21:02:27,81820,UPI,BOK-INDUS,BR-092,UTR-3615172969,L-000084,
TXN-0026924,P-001881,AC-001881,P-000402,AC-000402,2026-06-08 09:34:10,1977,UPI,BOK-ICICI,BR-052,UTR-6410765911,,
TXN-0026925,P-001772,AC-001772,P-001964,AC-001964,2026-07-04 12:25:08,15646,CASH,BOK-PNB,BR-163,UTR-2491193148,,
TXN-0026926,P-001301,AC-001301,P-001169,AC-001169,2026-03-24 00:01:31,36845,TRANSFER,BOK-AXIS,BR-196,UTR-3952804187,L-000141,
TXN-0026927,P-000396,AC-000396,P-000187,AC-000187,2026-03-03 15:32:29,27219,TRANSFER,BOK-IB,BR-047,UTR-5185915889,,
TXN-0026928,P-000459,AC-000459,P-001329,AC-001329,2026-06-28 15:56:18,56541,TRANSFER,BOK-AXIS,BR-198,UTR-4762494136,,
TXN-0026929,P-000166,AC-000166,P-000528,AC-000528,2026-02-10 18:35:13,211466,UPI,BOK-YES,BR-057,UTR-9992566516,,CR-2026-2018
TXN-0026930,P-001459,AC-001459,P-000001,AC-000001,2026-06-14 02:05:20,181986,TRANSFER,BOK-HDFC,BR-105,UTR-4846833632,L-000174,
TXN-0026931,P-001958,AC-001958,P-001165,AC-001165,2026-07-03 21:56:37,103587,RTGS,BOK-KVB,BR-097,UTR-2354102318,L-000148,CR-2026-2011
TXN-0026932,P-000785,AC-000785,P-000654,AC-000654,2026-02-23 21:43:46,48389,UPI,BOK-CAN,BR-108,UTR-1188057154,,CR-2026-2014
TXN-0026933,P-001531,AC-001531,P-001513,AC-001513,2026-05-17 13:23:59,80363,RTGS,BOK-BOB,BR-027,UTR-1375326362,,
TXN-0026934,P-000456,AC-000456,P-000760,AC-000760,2026-06-22 11:09:11,70455,RTGS,BOK-SBI,BR-208,UTR-4436625030,,CR-2026-2008
TXN-0026935,P-001744,AC-001744,P-001960,AC-001960,2026-03-16 23:58:04,2096,RTGS,BOK-SBI,BR-127,UTR-7853174299,,
TXN-0026936,P-001863,AC-001863,P-001136,AC-001136,2026-06-04 11:38:51,48561,CASH,BOK-DBS,BR-148,UTR-1861742002,L-000139,
TXN-0026937,P-000914,AC-000914,P-001536,AC-001536,2026-07-25 01:04:15,56448,TRANSFER,BOK-DBS,BR-102,UTR-4362755284,,CR-2026-2006
TXN-0026938,P-000985,AC-000985,P-000775,AC-000775,2026-07-08 01:56:57,171265,CASH,BOK-UCO,BR-087,UTR-4111399478,,
TXN-0026939,P-001531,AC-001531,P-001513,AC-001513,2026-07-30 10:35:34,81886,TRANSFER,BOK-BOB,BR-027,UTR-4434627184,,
TXN-0026940,P-001802,AC-001802,P-001148,AC-001148,2026-05-29 11:11:46,165394,NEFT,BOK-YES,BR-028,UTR-2010981201,,
TXN-0026941,P-001507,AC-001507,P-000554,AC-000554,2026-08-16 16:59:49,127709,TRANSFER,BOK-CAN,BR-106,UTR-8681893494,,CR-2026-2006
TXN-0026942,P-000544,AC-000544,P-001787,AC-001787,2026-04-08 16:11:40,79026,TRANSFER,BOK-IB,BR-032,UTR-2940881811,L-000136,
TXN-0026943,P-000732,AC-000732,P-000945,AC-000945,2026-05-15 15:48:52,61046,TRANSFER,BOK-KVB,BR-014,UTR-5067095921,,
TXN-0026944,P-000661,AC-000661,P-000845,AC-000845,2026-07-28 01:59:10,133324,TRANSFER,BOK-KVB,BR-067,UTR-9959072371,,
TXN-0026945,P-001960,AC-001960,P-000456,AC-000456,2026-03-30 01:50:02,148622,TRANSFER,BOK-DBS,BR-022,UTR-8829268305,L-000089,
TXN-0026946,P-000595,AC-000595,P-000505,AC-000505,2026-07-28 12:00:23,13892,TRANSFER,BOK-KVB,BR-114,UTR-9509196230,,
TXN-0026947,P-000460,AC-000460,P-001325,AC-001325,2026-02-01 13:09:40,149736,NEFT,BOK-KVB,BR-145,UTR-7799194643,L-000140,
TXN-0026948,P-000401,AC-000401,P-000032,AC-000032,2026-05-29 22:04:19,204704,UPI,BOK-INDUS,BR-098,UTR-7804306607,,CR-2026-2018
TXN-0026949,P-000115,AC-000115,P-001518,AC-001518,2026-05-19 06:58:34,16683,TRANSFER,BOK-RBL,BR-054,UTR-2760146632,,
TXN-0026950,P-001964,AC-001964,P-000690,AC-000690,2026-07-05 23:11:53,245137,TRANSFER,BOK-CUB,BR-042,UTR-2005246197,,CR-2026-2016
TXN-0026951,P-000995,AC-000995,P-000931,AC-000931,2026-06-12 12:30:59,138674,UPI,BOK-IDFC,BR-012,UTR-8704351488,,CR-2026-2019
TXN-0026952,P-000966,AC-000966,P-001176,AC-001176,2026-03-04 10:31:57,126277,RTGS,BOK-DBS,BR-104,UTR-3841512928,,
TXN-0026953,P-000308,AC-000308,P-001552,AC-001552,2026-01-02 16:45:44,166517,TRANSFER,BOK-INDUS,BR-021,UTR-3304802615,,
TXN-0026954,P-001531,AC-001531,P-000866,AC-000866,2026-05-13 17:21:27,80335,RTGS,BOK-CBI,BR-186,UTR-2991011616,,
TXN-0026955,P-001461,AC-001461,P-001806,AC-001806,2026-08-13 16:04:18,110689,TRANSFER,BOK-CBI,BR-154,UTR-3330569132,,
TXN-0026956,P-000076,AC-000076,P-000330,AC-000330,2026-05-20 20:35:43,101853,UPI,BOK-CUB,BR-111,UTR-2394896062,L-000110,CR-2026-2020
TXN-0026957,P-001719,AC-001719,P-001029,AC-001029,2026-08-09 03:31:20,65045,TRANSFER,BOK-AXIS,BR-108,UTR-5424253341,,CR-2026-2015
TXN-0026958,P-001240,AC-001240,P-001448,AC-001448,2026-05-13 22:40:56,27074,RTGS,BOK-YES,BR-020,UTR-9760333291,,
TXN-0026959,P-001250,AC-001250,P-001175,AC-001175,2026-03-09 07:22:44,48924,TRANSFER,BOK-UCO,BR-075,UTR-3625601287,,
TXN-0026960,P-001241,AC-001241,P-000428,AC-000428,2026-02-02 12:06:59,128931,TRANSFER,BOK-YES,BR-141,UTR-3871794814,L-000045,
TXN-0026961,P-001816,AC-001816,P-000315,AC-000315,2026-01-31 04:55:08,5516,TRANSFER,BOK-UCO,BR-069,UTR-7974797833,,
TXN-0026962,P-001072,AC-001072,P-000840,AC-000840,2026-04-15 00:23:10,38997,RTGS,BOK-SBI,BR-108,UTR-1187663970,,
TXN-0026963,P-001259,AC-001259,P-001433,AC-001433,2026-01-21 15:36:18,1499,RTGS,BOK-BOB,BR-116,UTR-1570646664,,
TXN-0026964,P-001064,AC-001064,P-000133,AC-000133,2026-06-28 06:28:37,32543,TRANSFER,BOK-BOB,BR-127,UTR-9013911852,,
TXN-0026965,P-000680,AC-000680,P-001961,AC-001961,2026-05-06 07:53:59,207806,TRANSFER,BOK-HDFC,BR-011,UTR-6419589281,,
TXN-0026966,P-000732,AC-000732,P-000945,AC-000945,2026-06-15 02:14:14,61310,UPI,BOK-KVB,BR-014,UTR-1051896230,,
TXN-0026967,P-000364,AC-000364,P-000188,AC-000188,2026-04-10 11:42:19,222922,UPI,BOK-YES,BR-097,UTR-7753218705,,CR-2026-2011
TXN-0026968,P-000894,AC-000894,P-000484,AC-000484,2026-08-21 03:07:33,66504,UPI,BOK-PNB,BR-053,UTR-1272178572,,
TXN-0026969,P-000794,AC-000794,P-000999,AC-000999,2026-04-11 16:34:13,160078,TRANSFER,BOK-ESAF,BR-142,UTR-8224483228,,
TXN-0026970,P-001775,AC-001775,P-000732,AC-000732,2026-03-03 07:07:33,68366,TRANSFER,BOK-INDUS,BR-076,UTR-9905388637,,
TXN-0026971,P-000079,AC-000079,P-001645,AC-001645,2026-01-13 20:02:51,38261,TRANSFER,BOK-KVB,BR-166,UTR-5398547999,L-000107,
TXN-0026972,P-000427,AC-000427,P-000869,AC-000869,2026-04-04 20:59:10,207201,NEFT,BOK-AXIS,BR-008,UTR-4813035460,,
TXN-0026973,P-001118,AC-001118,P-000130,AC-000130,2026-07-15 09:14:37,15560,TRANSFER,BOK-CUB,BR-105,UTR-4012865798,,CR-2026-2011
TXN-0026974,P-000870,AC-000870,P-000440,AC-000440,2026-04-10 04:32:00,203896,NEFT,BOK-SBI,BR-151,UTR-1230824960,,
TXN-0026975,P-000954,AC-000954,P-000860,AC-000860,2026-08-14 13:36:30,63575,CASH,BOK-SBI,BR-051,UTR-6422974959,,
TXN-0026976,P-000949,AC-000949,P-000453,AC-000453,2026-01-27 21:29:38,52250,UPI,BOK-BOB,BR-022,UTR-3396043086,,
TXN-0026977,P-001269,AC-001269,P-000787,AC-000787,2026-05-03 18:46:28,203534,UPI,BOK-IB,BR-066,UTR-6914673069,,
TXN-0026978,P-000732,AC-000732,P-000945,AC-000945,2026-03-11 14:45:18,60784,NEFT,BOK-KVB,BR-014,UTR-5243242179,,
TXN-0026979,P-001005,AC-001005,P-001247,AC-001247,2026-07-30 09:26:41,154884,UPI,BOK-IB,BR-208,UTR-2661678037,,
TXN-0026980,P-001847,AC-001847,P-001863,AC-001863,2026-04-10 00:09:31,56417,TRANSFER,BOK-BOA,BR-131,UTR-5728401782,,
TXN-0026981,P-000112,AC-000112,P-000098,AC-000098,2026-01-24 17:03:35,78991,UPI,BOK-RBL,BR-009,UTR-8248126947,,CR-2026-2006
TXN-0026982,P-001759,AC-001759,P-000877,AC-000877,2026-04-11 00:01:56,235477,TRANSFER,BOK-FED,BR-136,UTR-1913245020,,CR-2026-2011
TXN-0026983,P-001838,AC-001838,P-000700,AC-000700,2026-08-14 02:19:26,36687,TRANSFER,BOK-SBI,BR-047,UTR-6567711874,,
TXN-0026984,P-001119,AC-001119,P-000857,AC-000857,2026-02-09 16:07:46,135412,RTGS,BOK-FED,BR-209,UTR-6165006390,,CR-2026-2003
TXN-0026985,P-000373,AC-000373,P-000977,AC-000977,2026-03-18 02:08:07,126992,TRANSFER,BOK-FED,BR-136,UTR-8484978245,,
TXN-0026986,P-001848,AC-001848,P-000098,AC-000098,2026-04-10 19:50:37,58622,UPI,BOK-RBL,BR-009,UTR-6356366620,L-000027,
TXN-0026987,P-001824,AC-001824,P-000279,AC-000279,2026-07-26 15:56:17,79373,CASH,BOK-ESAF,BR-145,UTR-4502621776,,
TXN-0026988,P-000423,AC-000423,P-000430,AC-000430,2026-08-25 20:37:24,67225,UPI,BOK-CUB,BR-123,UTR-3693454584,L-000011,
TXN-0026989,P-001472,AC-001472,P-000501,AC-000501,2026-07-15 13:06:24,69796,UPI,BOK-HDFC,BR-181,UTR-3355239454,L-000198,
TXN-0026990,P-000464,AC-000464,P-000946,AC-000946,2026-01-28 16:37:21,170351,UPI,BOK-CBI,BR-185,UTR-3247752585,,
TXN-0026991,P-001826,AC-001826,P-000443,AC-000443,2026-07-07 14:04:10,57741,RTGS,BOK-BOA,BR-176,UTR-3960258122,,
TXN-0026992,P-000419,AC-000419,P-000918,AC-000918,2026-06-08 03:41:05,202612,NEFT,BOK-RBL,BR-028,UTR-7889185833,,CR-2026-2014
TXN-0026993,P-000720,AC-000720,P-000686,AC-000686,2026-05-05 06:04:51,23742,TRANSFER,BOK-CBI,BR-126,UTR-1397936403,,
TXN-0026994,P-000025,AC-000025,P-000512,AC-000512,2026-05-09 16:56:29,3896,CASH,BOK-INDUS,BR-036,UTR-1999676157,,CR-2026-2007
TXN-0026995,P-001779,AC-001779,P-001851,AC-001851,2026-08-19 07:07:33,71564,TRANSFER,BOK-IDFC,BR-060,UTR-7207177847,,
TXN-0026996,P-001258,AC-001258,P-001847,AC-001847,2026-04-07 16:03:00,64169,UPI,BOK-IB,BR-059,UTR-1394519744,,CR-2026-2012
TXN-0026997,P-000100,AC-000100,P-001826,AC-001826,2026-02-08 03:14:30,62738,RTGS,BOK-CBI,BR-099,UTR-4963469252,,CR-2026-2019
TXN-0026998,P-000306,AC-000306,P-001609,AC-001609,2026-08-30 12:05:32,155799,UPI,BOK-AXIS,BR-155,UTR-4016723730,,
TXN-0026999,P-000760,AC-000760,P-000901,AC-000901,2026-08-14 20:59:05,66318,UPI,BOK-HDFC,BR-212,UTR-3623225070,,CR-2026-2012
TXN-0027000,P-000605,AC-000605,P-000878,AC-000878,2026-07-22 09:28:21,198533,CASH,BOK-RBL,BR-109,UTR-1844247742,,CR-2026-2013
TXN-0027001,P-001928,AC-001928,P-000585,AC-000585,2026-07-08 22:25:13,78925,UPI,BOK-KVB,BR-145,UTR-6485647507,,
TXN-0027002,P-001535,AC-001535,P-000076,AC-000076,2026-08-06 08:23:20,73104,RTGS,BOK-DBS,BR-155,UTR-8924445364,,CR-2026-2008
TXN-0027003,P-001258,AC-001258,P-000925,AC-000925,2026-02-23 07:52:26,148213,UPI,BOK-KVB,BR-211,UTR-6906435606,,
TXN-0027004,P-001527,AC-001527,P-000623,AC-000623,2026-02-17 11:51:43,115329,TRANSFER,BOK-BOA,BR-090,UTR-3163308263,,
TXN-0027005,P-000704,AC-000704,P-000372,AC-000372,2026-02-11 04:38:28,46777,TRANSFER,BOK-INDUS,BR-001,UTR-5514302071,,CR-2026-2014
TXN-0027006,P-001719,AC-001719,P-001029,AC-001029,2026-05-04 13:29:57,64283,TRANSFER,BOK-AXIS,BR-108,UTR-8080907641,,
TXN-0027007,P-001073,AC-001073,P-001414,AC-001414,2026-08-28 13:43:34,156760,TRANSFER,BOK-CAN,BR-148,UTR-9569526419,,CR-2026-2019
TXN-0027008,P-001928,AC-001928,P-000585,AC-000585,2026-01-31 05:13:26,78939,UPI,BOK-KVB,BR-145,UTR-3458055370,,
TXN-0027009,P-000982,AC-000982,P-001294,AC-001294,2026-07-03 22:51:56,216087,CASH,BOK-CAN,BR-059,UTR-8409502347,,
TXN-0027010,P-001258,AC-001258,P-001847,AC-001847,2026-04-26 07:33:13,65905,NEFT,BOK-IB,BR-059,UTR-9958683397,,
TXN-0027011,P-001472,AC-001472,P-000501,AC-000501,2026-07-08 10:30:46,69459,TRANSFER,BOK-HDFC,BR-181,UTR-1696522302,L-000023,
TXN-0027012,P-000085,AC-000085,P-001044,AC-001044,2026-07-25 13:15:56,81239,RTGS,BOK-PNB,BR-091,UTR-4131987269,,
TXN-0027013,P-001371,AC-001371,P-001201,AC-001201,2026-03-16 09:19:01,134718,TRANSFER,BOK-HDFC,BR-126,UTR-3599448007,,
TXN-0027014,P-001787,AC-001787,P-000308,AC-000308,2026-03-27 07:39:23,74521,TRANSFER,BOK-YES,BR-214,UTR-2630673398,,
TXN-0027015,P-001732,AC-001732,P-000958,AC-000958,2026-05-05 20:57:30,8414,RTGS,BOK-RBL,BR-085,UTR-3621421371,,
TXN-0027016,P-000804,AC-000804,P-001180,AC-001180,2026-07-08 08:36:54,81215,UPI,BOK-SBI,BR-060,UTR-2766374224,,
TXN-0027017,P-000618,AC-000618,P-000574,AC-000574,2026-05-07 15:08:51,81697,TRANSFER,BOK-CAN,BR-141,UTR-3427005776,,
TXN-0027018,P-000479,AC-000479,P-000248,AC-000248,2026-03-25 04:30:09,2146,NEFT,BOK-YES,BR-138,UTR-3204665745,,CR-2026-2009
TXN-0027019,P-001787,AC-001787,P-000308,AC-000308,2026-02-15 05:21:26,73712,RTGS,BOK-YES,BR-214,UTR-2695763108,,CR-2026-2018
TXN-0027020,P-001054,AC-001054,P-000892,AC-000892,2026-04-13 03:20:22,22954,TRANSFER,BOK-INDUS,BR-052,UTR-5828442071,,
TXN-0027021,P-001037,AC-001037,P-000034,AC-000034,2026-05-21 19:52:32,108505,TRANSFER,BOK-CAN,BR-111,UTR-7924081336,L-000069,
TXN-0027022,P-001974,AC-001974,P-001556,AC-001556,2026-04-05 23:47:18,4647,TRANSFER,BOK-DBS,BR-200,UTR-2579365904,,
TXN-0027023,P-001766,AC-001766,P-000204,AC-000204,2026-08-29 14:14:42,234570,RTGS,BOK-PNB,BR-021,UTR-7289816653,L-000055,
TXN-0027024,P-000364,AC-000364,P-001621,AC-001621,2026-07-27 02:55:37,153461,UPI,BOK-HDFC,BR-139,UTR-5754688692,,
TXN-0027025,P-000689,AC-000689,P-000994,AC-000994,2026-07-08 11:22:22,95900,CASH,BOK-CAN,BR-029,UTR-8271991857,L-000094,
TXN-0027026,P-000724,AC-000724,P-000968,AC-000968,2026-05-26 20:04:57,122855,TRANSFER,BOK-YES,BR-087,UTR-9759686388,,CR-2026-2005
TXN-0027027,P-000344,AC-000344,P-001675,AC-001675,2026-03-09 00:50:54,40934,TRANSFER,BOK-UCO,BR-108,UTR-3586292838,,
TXN-0027028,P-001536,AC-001536,P-000942,AC-000942,2026-04-24 07:10:49,52670,NEFT,BOK-ICICI,BR-184,UTR-3606981436,L-000147,CR-2026-2004
TXN-0027029,P-001125,AC-001125,P-000626,AC-000626,2026-03-26 23:23:28,48357,UPI,BOK-CBI,BR-008,UTR-9421619751,,
TXN-0027030,P-000502,AC-000502,P-001932,AC-001932,2026-04-14 12:04:52,60404,RTGS,BOK-INDUS,BR-178,UTR-8777774634,,
TXN-0027031,P-001231,AC-001231,P-000075,AC-000075,2026-07-02 23:59:14,166099,CASH,BOK-UCO,BR-122,UTR-6276012338,,
TXN-0027032,P-001218,AC-001218,P-001450,AC-001450,2026-01-08 01:45:22,210862,TRANSFER,BOK-CUB,BR-181,UTR-8942753992,L-000152,
TXN-0027033,P-001257,AC-001257,P-000093,AC-000093,2026-08-30 12:06:05,136778,CASH,BOK-BOB,BR-119,UTR-1934776223,,
TXN-0027034,P-001820,AC-001820,P-000923,AC-000923,2026-08-16 20:42:32,187673,TRANSFER,BOK-BOA,BR-026,UTR-7915672255,,
TXN-0027035,P-001202,AC-001202,P-001112,AC-001112,2026-03-16 15:26:18,210140,TRANSFER,BOK-INDUS,BR-002,UTR-9765104640,,
TXN-0027036,P-001861,AC-001861,P-001369,AC-001369,2026-01-28 18:30:15,241309,UPI,BOK-AXIS,BR-092,UTR-5999666298,,CR-2026-2015
TXN-0027037,P-001573,AC-001573,P-001925,AC-001925,2026-01-15 12:25:36,48303,UPI,BOK-KVB,BR-164,UTR-2489407887,L-000074,
TXN-0027038,P-000370,AC-000370,P-001515,AC-001515,2026-07-27 11:20:18,132730,TRANSFER,BOK-UCO,BR-109,UTR-9095479643,,
TXN-0027039,P-000023,AC-000023,P-000988,AC-000988,2026-02-17 04:57:34,91540,RTGS,BOK-YES,BR-154,UTR-9289482990,,
TXN-0027040,P-001720,AC-001720,P-001652,AC-001652,2026-04-21 17:17:53,196909,TRANSFER,BOK-INDUS,BR-165,UTR-7092848612,,
TXN-0027041,P-000954,AC-000954,P-000860,AC-000860,2026-05-10 14:27:06,64005,TRANSFER,BOK-SBI,BR-051,UTR-2906327108,L-000070,CR-2026-2016
TXN-0027042,P-000173,AC-000173,P-000933,AC-000933,2026-03-22 12:33:15,143816,TRANSFER,BOK-BOB,BR-192,UTR-1910599024,,CR-2026-2019
TXN-0027043,P-001044,AC-001044,P-001258,AC-001258,2026-02-27 06:47:15,73602,UPI,BOK-RBL,BR-075,UTR-2662097620,,CR-2026-2019
TXN-0027044,P-001335,AC-001335,P-000671,AC-000671,2026-08-28 01:45:29,118936,TRANSFER,BOK-IDFC,BR-191,UTR-2058779410,,CR-2026-2007
TXN-0027045,P-001258,AC-001258,P-001847,AC-001847,2026-08-03 01:45:26,64362,NEFT,BOK-IB,BR-059,UTR-5492701775,,
TXN-0027046,P-001060,AC-001060,P-000157,AC-000157,2026-05-08 17:08:55,141551,UPI,BOK-FED,BR-034,UTR-3794075832,,
TXN-0027047,P-001437,AC-001437,P-001314,AC-001314,2026-05-22 14:57:24,213366,UPI,BOK-CAN,BR-078,UTR-3474161769,,
TXN-0027048,P-000690,AC-000690,P-001264,AC-001264,2026-01-29 06:32:22,19075,CASH,BOK-PNB,BR-198,UTR-5581234933,,
TXN-0027049,P-001887,AC-001887,P-001298,AC-001298,2026-07-12 06:25:28,130714,TRANSFER,BOK-RBL,BR-016,UTR-8035783037,,CR-2026-2015
TXN-0027050,P-001652,AC-001652,P-000504,AC-000504,2026-07-11 23:46:43,217274,UPI,BOK-PNB,BR-111,UTR-4797082600,,CR-2026-2002
TXN-0027051,P-000574,AC-000574,P-001775,AC-001775,2026-06-02 05:19:10,74001,UPI,BOK-UCO,BR-034,UTR-6394197591,,CR-2026-2010
TXN-0027052,P-000419,AC-000419,P-001788,AC-001788,2026-05-05 07:22:00,156441,CASH,BOK-YES,BR-033,UTR-8525538648,,CR-2026-2014
TXN-0027053,P-001536,AC-001536,P-000942,AC-000942,2026-03-06 02:53:58,54373,TRANSFER,BOK-ICICI,BR-184,UTR-2224273819,,
TXN-0027054,P-001863,AC-001863,P-001136,AC-001136,2026-01-19 10:18:06,48010,NEFT,BOK-DBS,BR-148,UTR-2159672884,,CR-2026-2007
TXN-0027055,P-000976,AC-000976,P-000798,AC-000798,2026-03-29 12:57:39,81943,UPI,BOK-RBL,BR-165,UTR-6018053511,,
TXN-0027056,P-001239,AC-001239,P-001226,AC-001226,2026-05-07 04:29:02,155247,CASH,BOK-CBI,BR-207,UTR-5437555351,L-000138,
TXN-0027057,P-001972,AC-001972,P-000254,AC-000254,2026-01-04 22:49:44,44497,TRANSFER,BOK-CAN,BR-203,UTR-5072589719,,CR-2026-2017
TXN-0027058,P-000973,AC-000973,P-000100,AC-000100,2026-07-18 13:23:47,69050,NEFT,BOK-SBI,BR-116,UTR-6444964521,,
TXN-0027059,P-000954,AC-000954,P-000860,AC-000860,2026-08-02 00:13:03,63579,UPI,BOK-SBI,BR-051,UTR-9073921738,,
TXN-0027060,P-000237,AC-000237,P-001611,AC-001611,2026-04-12 12:41:43,198300,TRANSFER,BOK-IDFC,BR-189,UTR-3346977865,,
TXN-0027061,P-001314,AC-001314,P-001311,AC-001311,2026-06-08 00:41:51,168376,UPI,BOK-IDFC,BR-211,UTR-5004613594,,CR-2026-2006
TXN-0027062,P-001610,AC-001610,P-001752,AC-001752,2026-02-20 03:05:29,205990,CASH,BOK-INDUS,BR-130,UTR-6027165832,L-000014,CR-2026-2007
TXN-0027063,P-001851,AC-001851,P-001451,AC-001451,2026-04-23 19:40:15,64863,TRANSFER,BOK-IDFC,BR-008,UTR-6375359565,,CR-2026-2014
TXN-0027064,P-000703,AC-000703,P-000266,AC-000266,2026-06-14 20:53:36,76789,TRANSFER,BOK-CBI,BR-069,UTR-3899055001,,
TXN-0027065,P-001853,AC-001853,P-000393,AC-000393,2026-05-17 19:36:21,221194,TRANSFER,BOK-BOB,BR-193,UTR-9150924843,,CR-2026-2015
TXN-0027066,P-001224,AC-001224,P-001596,AC-001596,2026-05-29 05:50:14,177744,TRANSFER,BOK-DBS,BR-084,UTR-3423175881,,CR-2026-2010
TXN-0027067,P-000529,AC-000529,P-000826,AC-000826,2026-04-02 13:37:29,63586,RTGS,BOK-CBI,BR-151,UTR-5564207799,,
TXN-0027068,P-001288,AC-001288,P-001758,AC-001758,2026-05-18 16:36:19,70305,TRANSFER,BOK-RBL,BR-178,UTR-1010348922,,CR-2026-2020
TXN-0027069,P-001718,AC-001718,P-000017,AC-000017,2026-06-19 08:44:51,119911,TRANSFER,BOK-FED,BR-178,UTR-5163341300,,
TXN-0027070,P-001618,AC-001618,P-000077,AC-000077,2026-02-05 01:22:50,175038,TRANSFER,BOK-FED,BR-081,UTR-3128954671,,
TXN-0027071,P-000157,AC-000157,P-001768,AC-001768,2026-07-02 13:25:56,169770,TRANSFER,BOK-YES,BR-076,UTR-7311787198,,
TXN-0027072,P-000760,AC-000760,P-000901,AC-000901,2026-08-07 18:26:16,65651,TRANSFER,BOK-HDFC,BR-212,UTR-7327165558,,
TXN-0027073,P-001531,AC-001531,P-001513,AC-001513,2026-01-15 10:38:04,78919,TRANSFER,BOK-BOB,BR-027,UTR-3166456207,,
TXN-0027074,P-000562,AC-000562,P-001991,AC-001991,2026-03-05 23:22:33,212183,TRANSFER,BOK-IDFC,BR-015,UTR-1807561505,,CR-2026-2006
TXN-0027075,P-000355,AC-000355,P-001887,AC-001887,2026-07-17 11:14:13,242279,RTGS,BOK-IB,BR-069,UTR-8432123422,,
TXN-0027076,P-000773,AC-000773,P-000080,AC-000080,2026-02-10 05:42:52,64398,TRANSFER,BOK-SBI,BR-025,UTR-9257075139,,CR-2026-2017
TXN-0027077,P-000585,AC-000585,P-001719,AC-001719,2026-05-09 05:54:20,72628,UPI,BOK-ESAF,BR-064,UTR-4075573304,,
TXN-0027078,P-000583,AC-000583,P-001281,AC-001281,2026-02-19 12:12:59,13606,NEFT,BOK-HDFC,BR-129,UTR-8884655747,,
