call_id,caller_person_id,caller_phone_id,caller_phone,receiver_person_id,receiver_phone_id,receiver_phone,call_datetime,duration_seconds,call_type,cell_tower_id,cell_tower_location_id,cell_tower_location,case_id
CAL-0044280,P-000797,PH-000430,+91-2797245723,P-001283,PH-000563,+91-3288377441,2026-01-29 23:17:08,1875,OUTGOING,TWR-0380,L-000125,"Textile Market, Hosur",CR-2026-2004
CAL-0044281,P-000542,PH-000240,+91-7030453194,P-001846,PH-000306,+91-3106005313,2026-07-29 17:49:43,27,INCOMING,TWR-0117,L-000114,"Ring Road, Thanjavur",
CAL-0044282,P-001181,PH-000199,+91-2081155626,P-001449,PH-000021,+91-0119470720,2026-07-10 19:59:04,2353,INCOMING,TWR-0120,L-000040,"University Road, Tirunelveli",
CAL-0044283,P-001535,PH-000105,+91-9121535396,P-001846,PH-000306,+91-3106005313,2026-07-26 16:26:53,2167,OUTGOING,TWR-0276,L-000167,"Old Town, Dindigul",CR-2026-2005
CAL-0044284,P-001809,PH-000595,+91-3283483152,P-002000,PH-000836,+91-0392051460,2026-01-17 20:48:03,1421,OUTGOING,TWR-0319,L-000016,"University Road, Karur",CR-2026-2008
CAL-0044285,P-000190,PH-000672,+91-6945964883,P-001193,PH-000206,+91-8510174907,2026-03-03 12:00:04,1844,OUTGOING,TWR-0078,L-000077,"Textile Market, Coimbatore",
CAL-0044286,P-001232,PH-000186,+91-1795760243,P-000185,PH-000826,+91-9237245018,2026-07-07 23:36:16,609,OUTGOING,TWR-0374,L-000170,"Bus Stand, Karur",
CAL-0044287,P-001008,PH-000067,+91-2547292842,P-000651,PH-000052,+91-7177318063,2026-03-03 16:02:19,2603,INCOMING,TWR-0053,L-000147,"Port Area, Tiruchirappalli",
CAL-0044288,P-000039,PH-000350,+91-3414111593,P-000672,PH-000237,+91-0209700268,2026-04-29 06:32:28,2082,OUTGOING,TWR-0252,L-000169,"University Road, Tirunelveli",
CAL-0044289,P-001251,PH-000173,+91-9081081866,P-001104,PH-000458,+91-2271133228,2026-03-03 01:28:37,3457,OUTGOING,TWR-0083,L-000147,"Port Area, Tiruchirappalli",
CAL-0044290,P-001251,PH-000173,+91-9081081866,P-001818,PH-000949,+91-4292501058,2026-03-31 16:59:56,1472,OUTGOING,TWR-0129,L-000130,"Auto Nagar, Nagapattinam",CR-2026-2007
CAL-0044291,P-000255,PH-000467,+91-9613671577,P-000913,PH-000761,+91-9833423372,2026-03-27 03:40:31,2136,INCOMING,TWR-0362,L-000126,"Warehouse Zone, Thoothukudi",
CAL-0044292,P-000603,PH-000125,+91-8536649878,P-001201,PH-000757,+91-2872760153,2026-03-29 17:28:34,2633,OUTGOING,TWR-0320,L-000008,"Bus Stand, Hosur",
CAL-0044293,P-001329,PH-000083,+91-6273014719,P-000901,PH-000711,+91-9613273034,2026-03-16 15:04:01,402,OUTGOING,TWR-0178,L-000016,"University Road, Karur",
CAL-0044294,P-001574,PH-000313,+91-9768389030,P-000608,PH-000192,+91-1837455084,2026-02-08 10:12:21,169,INCOMING,TWR-0034,L-000007,"Ring Road, Krishnagiri",
CAL-0044295,P-000711,PH-000301,+91-5777118372,P-000049,PH-000732,+91-8264609178,2026-08-14 14:52:06,1410,OUTGOING,TWR-0148,L-000091,"Industrial Estate, Nagapattinam",
CAL-0044296,P-000342,PH-000726,+91-9883059736,P-001062,PH-000477,+91-1648072791,2026-08-07 22:31:46,2448,OUTGOING,TWR-0016,L-000009,"Highway Junction, Krishnagiri",
CAL-0044297,P-001184,PH-000227,+91-1526546103,P-001187,PH-000569,+91-1767929884,2026-06-09 04:05:28,2266,OUTGOING,TWR-0270,L-000016,"University Road, Karur",
CAL-0044298,P-000837,PH-000033,+91-9825309251,P-001755,PH-000658,+91-1739063757,2026-02-20 11:58:11,2585,INCOMING,TWR-0353,L-000125,"Textile Market, Hosur",
CAL-0044299,P-000570,PH-000073,+91-1406937515,P-001898,PH-000759,+91-7908335061,2026-07-23 02:03:14,2145,INCOMING,TWR-0007,L-000147,"Port Area, Tiruchirappalli",
CAL-0044300,P-000173,PH-000453,+91-4281139043,P-000625,PH-000605,+91-7070578360,2026-04-25 18:18:30,2261,OUTGOING,TWR-0228,L-000007,"Ring Road, Krishnagiri",
CAL-0044301,P-000255,PH-000467,+91-9613671577,P-000913,PH-000761,+91-9833423372,2026-08-14 00:29:48,2702,OUTGOING,TWR-0153,L-000021,"Old Town, Coimbatore",
CAL-0044302,P-001652,PH-000139,+91-7606441343,P-000376,PH-000392,+91-8079705097,2026-03-25 02:53:25,770,OUTGOING,TWR-0394,L-000094,"IT Park, Hosur",
CAL-0044303,P-000134,PH-000270,+91-0993842530,P-001882,PH-000680,+91-5205756398,2026-03-23 05:02:12,1895,OUTGOING,TWR-0373,L-000077,"Textile Market, Coimbatore",CR-2026-2019
CAL-0044304,P-001515,PH-000492,+91-8196027523,P-001452,PH-000496,+91-7061713665,2026-05-12 14:49:37,3365,INCOMING,TWR-0250,L-000160,"Industrial Estate, Thoothukudi",
CAL-0044305,P-000493,PH-000317,+91-3553380339,P-001104,PH-000458,+91-2271133228,2026-04-06 19:08:41,2241,OUTGOING,TWR-0051,L-000168,"Grain Market, Salem",
CAL-0044306,P-000037,PH-000401,+91-9067447163,P-001344,PH-000277,+91-7766575460,2026-02-25 22:56:53,1913,INCOMING,TWR-0221,L-000147,"Port Area, Tiruchirappalli",
CAL-0044307,P-000035,PH-000634,+91-7827411767,P-001863,PH-000146,+91-0089317342,2026-05-04 15:46:19,2905,INCOMING,TWR-0183,L-000092,"Old Town, Cuddalore",
CAL-0044308,P-000687,PH-000812,+91-2906032020,P-001323,PH-000744,+91-3524103977,2026-04-30 03:45:31,283,OUTGOING,TWR-0055,L-000012,"Bus Stand, Madurai",CR-2026-2019
CAL-0044309,P-001886,PH-000650,+91-8634255638,P-001951,PH-000790,+91-9409600356,2026-08-29 17:50:46,1076,INCOMING,TWR-0343,L-000023,"Bus Stand, Kanniyakumari",CR-2026-2013
CAL-0044310,P-001181,PH-000199,+91-2081155626,P-001449,PH-000021,+91-0119470720,2026-07-14 19:45:51,190,OUTGOING,TWR-0053,L-000188,"Railway Station, Chennai",CR-2026-2020
CAL-0044311,P-001044,PH-000785,+91-6667080850,P-001558,PH-000712,+91-6156262446,2026-06-07 11:57:53,2694,OUTGOING,TWR-0399,L-000054,"Warehouse Zone, Cuddalore",
CAL-0044312,P-000081,PH-000071,+91-7520885474,P-001983,PH-000239,+91-6956201753,2026-08-13 11:48:52,1864,INCOMING,TWR-0251,L-000096,"Warehouse Zone, Tiruchirappalli",
CAL-0044313,P-000637,PH-000427,+91-1637618209,P-000703,PH-000364,+91-5011117830,2026-01-04 13:46:29,1101,OUTGOING,TWR-0391,L-000015,"SIPCOT, Kanniyakumari",
CAL-0044314,P-001181,PH-000199,+91-2081155626,P-001449,PH-000021,+91-0119470720,2026-07-15 07:57:05,925,INCOMING,TWR-0332,L-000090,"Warehouse Zone, Salem",CR-2026-2004
CAL-0044315,P-001355,PH-000858,+91-1169666725,P-001883,PH-000278,+91-2734151488,2026-04-11 12:54:43,15,OUTGOING,TWR-0097,L-000052,"Bus Stand, Erode",CR-2026-2017
CAL-0044316,P-000837,PH-000033,+91-9825309251,P-001906,PH-000056,+91-8931950850,2026-04-14 04:13:30,3240,INCOMING,TWR-0260,L-000091,"Industrial Estate, Nagapattinam",
CAL-0044317,P-000425,PH-000213,+91-7702851961,P-001986,PH-000209,+91-5712661106,2026-03-16 02:45:39,2763,INCOMING,TWR-0073,L-000016,"University Road, Karur",
CAL-0044318,P-001440,PH-000141,+91-5612481569,P-001703,PH-000364,+91-5011117830,2026-05-17 05:01:26,2257,INCOMING,TWR-0192,L-000052,"Bus Stand, Erode",
CAL-0044319,P-001060,PH-000485,+91-1371576605,P-001179,PH-000648,+91-9529800615,2026-01-11 19:34:22,0,MISSED,TWR-0146,L-000147,"Port Area, Tiruchirappalli",
CAL-0044320,P-001459,PH-000865,+91-0908144152,P-001690,PH-000917,+91-4171581021,2026-04-18 19:06:45,1838,OUTGOING,TWR-0071,L-000024,"Bus Stand, Tiruchirappalli",
CAL-0044321,P-000687,PH-000812,+91-2906032020,P-001323,PH-000744,+91-3524103977,2026-01-16 19:49:31,643,OUTGOING,TWR-0281,L-000009,"Highway Junction, Krishnagiri",CR-2026-2018
CAL-0044322,P-000163,PH-000287,+91-9966361863,P-000699,PH-000514,+91-1644556185,2026-01-30 05:14:52,1695,OUTGOING,TWR-0336,L-000077,"Textile Market, Coimbatore",CR-2026-2001
CAL-0044323,P-000838,PH-000553,+91-5857567667,P-001601,PH-000653,+91-6241118600,2026-04-23 01:10:11,1570,OUTGOING,TWR-0130,L-000080,"Industrial Estate, Kanniyakumari",
CAL-0044324,P-000736,PH-000418,+91-8788443448,P-000987,PH-000788,+91-9793164772,2026-04-06 11:08:14,172,INCOMING,TWR-0247,L-000160,"Industrial Estate, Thoothukudi",
CAL-0044325,P-000637,PH-000427,+91-1637618209,P-000703,PH-000364,+91-5011117830,2026-04-27 06:13:00,3114,INCOMING,TWR-0019,L-000160,"Industrial Estate, Thoothukudi",
CAL-0044326,P-000756,PH-000805,+91-0702608698,P-001251,PH-000173,+91-9081081866,2026-03-29 06:58:04,2376,OUTGOING,TWR-0045,L-000188,"Railway Station, Chennai",
CAL-0044327,P-001329,PH-000083,+91-6273014719,P-001051,PH-000053,+91-2543107427,2026-06-23 05:19:37,898,INCOMING,TWR-0155,L-000066,"Grain Market, Nagercoil",CR-2026-2019
CAL-0044328,P-000637,PH-000427,+91-1637618209,P-000703,PH-000364,+91-5011117830,2026-04-18 01:49:33,313,INCOMING,TWR-0300,L-000190,"Residential Colony, Erode",
CAL-0044329,P-000542,PH-000240,+91-7030453194,P-001846,PH-000306,+91-3106005313,2026-03-07 01:07:33,0,MISSED,TWR-0373,L-000174,"Warehouse Zone, Thanjavur",CR-2026-2006
CAL-0044330,P-000035,PH-000634,+91-7827411767,P-001863,PH-000146,+91-0089317342,2026-03-22 23:34:20,269,OUTGOING,TWR-0311,L-000092,"Old Town, Cuddalore",
CAL-0044331,P-001399,PH-000833,+91-8996986091,P-001482,PH-000617,+91-4353537513,2026-07-12 01:09:54,2833,INCOMING,TWR-0103,L-000085,"Warehouse Zone, Thanjavur",
CAL-0044332,P-001184,PH-000227,+91-1526546103,P-001613,PH-000570,+91-2599599610,2026-07-04 17:20:06,3414,OUTGOING,TWR-0260,L-000054,"Warehouse Zone, Cuddalore",CR-2026-2005
CAL-0044333,P-001807,PH-000348,+91-4347128715,P-001841,PH-000032,+91-9931365651,2026-01-08 19:05:31,1872,OUTGOING,TWR-0105,L-000090,"Warehouse Zone, Salem",
CAL-0044334,P-000255,PH-000467,+91-9613671577,P-000913,PH-000761,+91-9833423372,2026-06-09 16:49:11,304,INCOMING,TWR-0364,L-000009,"Highway Junction, Krishnagiri",
CAL-0044335,P-000616,PH-000567,+91-2588358681,P-001964,PH-000162,+91-3908926137,2026-05-14 11:58:58,0,MISSED,TWR-0273,L-000165,"Ring Road, Krishnagiri",CR-2026-2019
CAL-0044336,P-000664,PH-000829,+91-7692743811,P-001556,PH-000554,+91-0806129439,2026-05-20 03:47:49,2161,OUTGOING,TWR-0018,L-000079,"Warehouse Zone, Salem",
CAL-0044337,P-000637,PH-000427,+91-1637618209,P-000703,PH-000364,+91-5011117830,2026-02-12 11:33:54,2008,INCOMING,TWR-0276,L-000041,"Grain Market, Vellore",CR-2026-2014
CAL-0044338,P-001565,PH-000210,+91-2737158698,P-000978,PH-000937,+91-6919284552,2026-05-09 05:30:49,2609,INCOMING,TWR-0302,L-000015,"SIPCOT, Kanniyakumari",
CAL-0044339,P-000371,PH-000134,+91-7139155963,P-000419,PH-000522,+91-7030376371,2026-07-18 04:43:31,864,INCOMING,TWR-0175,L-000146,"Ring Road, Tiruchirappalli",CR-2026-2002
CAL-0044340,P-001242,PH-000266,+91-3425832302,P-001998,PH-000953,+91-3155516517,2026-02-19 07:41:31,3413,INCOMING,TWR-0133,L-000016,"University Road, Karur",
CAL-0044341,P-000683,PH-000721,+91-4091508632,P-001379,PH-000599,+91-0408509549,2026-07-23 23:19:12,17,OUTGOING,TWR-0091,L-000091,"Industrial Estate, Nagapattinam",
CAL-0044342,P-000808,PH-000875,+91-8503172351,P-000388,PH-000099,+91-1387592712,2026-07-04 16:48:16,1877,OUTGOING,TWR-0363,L-000186,"Highway Junction, Nagapattinam",CR-2026-2016
CAL-0044343,P-001195,PH-000886,+91-9025425730,P-000018,PH-000055,+91-0165804649,2026-06-17 11:11:04,3036,INCOMING,TWR-0197,L-000165,"Ring Road, Krishnagiri",
CAL-0044344,P-000637,PH-000427,+91-1637618209,P-000703,PH-000364,+91-5011117830,2026-08-10 14:52:43,241,INCOMING,TWR-0005,L-000016,"University Road, Karur",
CAL-0044345,P-001399,PH-000833,+91-8996986091,P-001482,PH-000617,+91-4353537513,2026-07-15 16:54:32,866,INCOMING,TWR-0305,L-000114,"Ring Road, Thanjavur",CR-2026-2005
CAL-0044346,P-000135,PH-000289,+91-2097023164,P-000148,PH-000175,+91-1722601645,2026-08-08 01:47:29,2808,INCOMING,TWR-0051,L-000077,"Textile Market, Coimbatore",
CAL-0044347,P-000507,PH-000993,+91-2749680491,P-001241,PH-000631,+91-7732449134,2026-07-28 14:14:47,3312,INCOMING,TWR-0030,L-000123,"Old Town, Krishnagiri",
CAL-0044348,P-001981,PH-000093,+91-2234232161,P-000916,PH-000238,+91-7681180715,2026-05-02 15:08:08,2819,INCOMING,TWR-0400,L-000187,"Highway Junction, Thoothukudi",
CAL-0044349,P-000786,PH-000968,+91-2105336514,P-000279,PH-000493,+91-3438364041,2026-05-29 14:41:57,3011,OUTGOING,TWR-0187,L-000082,"Highway Junction, Nagercoil",
CAL-0044350,P-001652,PH-000139,+91-7606441343,P-001278,PH-000568,+91-2259572446,2026-07-28 01:26:32,1138,INCOMING,TWR-0105,L-000111,"Market Road, Kanniyakumari",
CAL-0044351,P-001946,PH-000656,+91-7646136847,P-000138,PH-000878,+91-2293946943,2026-06-08 10:51:59,1232,INCOMING,TWR-0071,L-000013,"Railway Station, Hosur",
CAL-0044352,P-000570,PH-000073,+91-1406937515,P-001898,PH-000759,+91-7908335061,2026-08-02 18:20:27,794,INCOMING,TWR-0097,L-000130,"Auto Nagar, Nagapattinam",CR-2026-2016
CAL-0044353,P-000039,PH-000350,+91-3414111593,P-000672,PH-000237,+91-0209700268,2026-03-18 17:13:26,1838,INCOMING,TWR-0012,L-000089,"Ring Road, Krishnagiri",
CAL-0044354,P-000371,PH-000134,+91-7139155963,P-000419,PH-000522,+91-7030376371,2026-06-07 04:55:26,3098,OUTGOING,TWR-0003,L-000105,"Bypass, Tirunelveli",CR-2026-2004
CAL-0044355,P-000616,PH-000567,+91-2588358681,P-001964,PH-000162,+91-3908926137,2026-03-06 02:59:34,1235,INCOMING,TWR-0069,L-000105,"Bypass, Tirunelveli",CR-2026-2002
CAL-0044356,P-001741,PH-000846,+91-3337320430,P-000820,PH-000307,+91-1220681558,2026-04-15 06:38:35,596,OUTGOING,TWR-0240,L-000193,"Grain Market, Tirunelveli",
CAL-0044357,P-000582,PH-000069,+91-4523805525,P-001422,PH-000735,+91-0487368269,2026-08-12 13:29:32,2220,OUTGOING,TWR-0378,L-000190,"Residential Colony, Erode",CR-2026-2013
CAL-0044358,P-001005,PH-000555,+91-8529894062,P-001446,PH-000375,+91-6714628314,2026-06-10 01:43:10,3360,INCOMING,TWR-0009,L-000015,"SIPCOT, Kanniyakumari",CR-2026-2015
CAL-0044359,P-000425,PH-000213,+91-7702851961,P-001986,PH-000209,+91-5712661106,2026-07-16 01:21:12,3091,OUTGOING,TWR-0189,L-000140,"IT Park, Karur",CR-2026-2015
CAL-0044360,P-000664,PH-000829,+91-7692743811,P-001556,PH-000554,+91-0806129439,2026-08-21 19:33:30,827,OUTGOING,TWR-0240,L-000132,"Market Road, Karur",CR-2026-2004
CAL-0044361,P-000238,PH-000070,+91-7828410672,P-001384,PH-000480,+91-1776655868,2026-04-14 03:57:52,1739,INCOMING,TWR-0226,L-000105,"Bypass, Tirunelveli",CR-2026-2013
CAL-0044362,P-001535,PH-000105,+91-9121535396,P-001846,PH-000306,+91-3106005313,2026-05-19 22:53:23,745,OUTGOING,TWR-0320,L-000181,"Highway Junction, Chennai",
CAL-0044363,P-000425,PH-000213,+91-7702851961,P-001986,PH-000529,+91-0663436294,2026-08-14 18:07:21,2431,OUTGOING,TWR-0001,L-000013,"Railway Station, Hosur",
CAL-0044364,P-001399,PH-000833,+91-8996986091,P-001482,PH-000617,+91-4353537513,2026-05-12 07:16:21,2695,OUTGOING,TWR-0155,L-000021,"Old Town, Coimbatore",
CAL-0044365,P-000838,PH-000553,+91-5857567667,P-001601,PH-000261,+91-7795995946,2026-07-01 16:05:14,1595,OUTGOING,TWR-0158,L-000096,"Warehouse Zone, Tiruchirappalli",CR-2026-2017
CAL-0044366,P-000891,PH-000483,+91-1096179817,P-001311,PH-000174,+91-1794549180,2026-08-07 16:36:44,0,MISSED,TWR-0034,L-000154,"Bypass, Cuddalore",CR-2026-2017
CAL-0044367,P-000603,PH-000125,+91-8536649878,P-001068,PH-000491,+91-3110609209,2026-02-08 12:55:29,1602,INCOMING,TWR-0087,L-000167,"Old Town, Dindigul",CR-2026-2017
CAL-0044368,P-001251,PH-000142,+91-8570027206,P-000375,PH-000861,+91-4090805120,2026-08-04 23:42:46,1927,INCOMING,TWR-0058,L-000052,"Bus Stand, Erode",CR-2026-2013
CAL-0044369,P-001555,PH-000446,+91-1096227284,P-000657,PH-000596,+91-0377107044,2026-02-11 18:28:29,3168,OUTGOING,TWR-0339,L-000056,"Warehouse Zone, Nagercoil",
CAL-0044370,P-000427,PH-000384,+91-7578446834,P-001505,PH-000988,+91-0755047681,2026-08-05 23:47:57,553,OUTGOING,TWR-0166,L-000150,"Warehouse Zone, Coimbatore",
CAL-0044371,P-000637,PH-000427,+91-1637618209,P-000703,PH-000364,+91-5011117830,2026-01-27 13:42:55,2817,INCOMING,TWR-0309,L-000160,"Industrial Estate, Thoothukudi",
CAL-0044372,P-001181,PH-000199,+91-2081155626,P-001449,PH-000021,+91-0119470720,2026-01-15 22:56:19,3023,INCOMING,TWR-0196,L-000054,"Warehouse Zone, Cuddalore",
CAL-0044373,P-001742,PH-000147,+91-0696942152,P-001757,PH-000823,+91-0148439910,2026-04-10 14:25:36,67,OUTGOING,TWR-0218,L-000096,"Warehouse Zone, Tiruchirappalli",
CAL-0044374,P-000229,PH-000015,+91-3443009109,P-001394,PH-000958,+91-1039033970,2026-07-27 21:48:38,1608,OUTGOING,TWR-0254,L-000016,"University Road, Karur",
CAL-0044375,P-000542,PH-000240,+91-7030453194,P-001846,PH-000306,+91-3106005313,2026-07-19 05:58:55,2775,OUTGOING,TWR-0350,L-000077,"Textile Market, Coimbatore",CR-2026-2017
CAL-0044376,P-001317,PH-000818,+91-7681826832,P-000016,PH-000166,+91-0189616423,2026-07-21 16:57:13,1789,OUTGOING,TWR-0286,L-000079,"Warehouse Zone, Salem",
CAL-0044377,P-000115,PH-000406,+91-6708604145,P-001766,PH-000453,+91-4281139043,2026-08-22 22:04:04,1114,INCOMING,TWR-0203,L-000017,"Ring Road, Hosur",
CAL-0044378,P-001125,PH-000459,+91-8985725459,P-001609,PH-000462,+91-5242149551,2026-06-13 20:41:26,1997,INCOMING,TWR-0069,L-000091,"Industrial Estate, Nagapattinam",CR-2026-2016
CAL-0044379,P-001535,PH-000105,+91-9121535396,P-000554,PH-000818,+91-7681826832,2026-05-20 20:21:42,1338,INCOMING,TWR-0058,L-000106,"Railway Station, Hosur",CR-2026-2006
CAL-0044380,P-000570,PH-000073,+91-1406937515,P-001898,PH-000759,+91-7908335061,2026-07-08 15:04:41,3129,OUTGOING,TWR-0252,L-000181,"Highway Junction, Chennai",
CAL-0044381,P-001620,PH-000562,+91-4979162022,P-001943,PH-000020,+91-1286391741,2026-03-17 14:16:34,937,OUTGOING,TWR-0059,L-000073,"Residential Colony, Hosur",CR-2026-2018
CAL-0044382,P-000900,PH-000695,+91-8720962893,P-001399,PH-000833,+91-8996986091,2026-01-11 12:26:05,749,OUTGOING,TWR-0226,L-000079,"Warehouse Zone, Salem",CR-2026-2014
CAL-0044383,P-000756,PH-000805,+91-0702608698,P-000831,PH-000412,+91-7118954738,2026-04-24 04:01:15,535,OUTGOING,TWR-0375,L-000015,"SIPCOT, Kanniyakumari",CR-2026-2015
CAL-0044384,P-000900,PH-000695,+91-8720962893,P-001616,PH-000567,+91-2588358681,2026-06-10 06:24:15,2935,INCOMING,TWR-0237,L-000200,"Grain Market, Coimbatore",CR-2026-2004
CAL-0044385,P-000487,PH-000027,+91-3093761847,P-000381,PH-000601,+91-4876998426,2026-06-06 22:10:29,0,MISSED,TWR-0135,L-000147,"Port Area, Tiruchirappalli",
CAL-0044386,P-001069,PH-000220,+91-4120948181,P-000816,PH-000963,+91-1339439457,2026-06-19 02:33:28,1831,OUTGOING,TWR-0316,L-000094,"IT Park, Hosur",CR-2026-2016
CAL-0044387,P-001300,PH-000518,+91-0414596422,P-001074,PH-000119,+91-7698640790,2026-08-06 00:47:08,2013,OUTGOING,TWR-0007,L-000188,"Railway Station, Chennai",CR-2026-2014
CAL-0044388,P-001317,PH-000818,+91-7681826832,P-001048,PH-000219,+91-9966365807,2026-01-30 23:39:06,0,MISSED,TWR-0053,L-000160,"Industrial Estate, Thoothukudi",CR-2026-2007
CAL-0044389,P-001181,PH-000199,+91-2081155626,P-001449,PH-000021,+91-0119470720,2026-07-29 07:30:55,3023,INCOMING,TWR-0019,L-000151,"Warehouse Zone, Salem",
CAL-0044390,P-001459,PH-000865,+91-0908144152,P-001690,PH-000917,+91-4171581021,2026-01-07 21:16:38,532,OUTGOING,TWR-0243,L-000052,"Bus Stand, Erode",
CAL-0044391,P-001565,PH-000210,+91-2737158698,P-000222,PH-000347,+91-3321160256,2026-05-10 23:20:48,957,OUTGOING,TWR-0104,L-000015,"SIPCOT, Kanniyakumari",
CAL-0044392,P-001073,PH-000510,+91-9665533077,P-000864,PH-000674,+91-2896599949,2026-08-24 14:30:56,1275,OUTGOING,TWR-0244,L-000016,"University Road, Karur",
CAL-0044393,P-001060,PH-000485,+91-1371576605,P-001179,PH-000648,+91-9529800615,2026-02-03 12:02:38,1427,OUTGOING,TWR-0021,L-000130,"Auto Nagar, Nagapattinam",
CAL-0044394,P-000004,PH-000231,+91-6718325823,P-000719,PH-000061,+91-4795137116,2026-06-29 20:12:07,365,INCOMING,TWR-0075,L-000072,"Warehouse Zone, Erode",CR-2026-2016
CAL-0044395,P-000754,PH-000260,+91-8065333153,P-001978,PH-000937,+91-6919284552,2026-08-01 10:14:25,315,INCOMING,TWR-0001,L-000015,"SIPCOT, Kanniyakumari",CR-2026-2019
CAL-0044396,P-000344,PH-000277,+91-7766575460,P-001843,PH-000050,+91-6335693929,2026-04-26 13:16:49,3152,OUTGOING,TWR-0200,L-000111,"Market Road, Kanniyakumari",CR-2026-2012
CAL-0044397,P-001881,PH-000228,+91-3993788614,P-000387,PH-000673,+91-1921342491,2026-01-29 04:39:27,1427,INCOMING,TWR-0280,L-000021,"Old Town, Coimbatore",
CAL-0044398,P-001284,PH-000764,+91-8051371717,P-001257,PH-000207,+91-5399893544,2026-03-11 05:09:19,961,OUTGOING,TWR-0084,L-000004,"Grain Market, Thanjavur",
CAL-0044399,P-001761,PH-000334,+91-6864622522,P-000158,PH-000933,+91-4530762484,2026-05-26 11:22:41,93,OUTGOING,TWR-0275,L-000009,"Highway Junction, Krishnagiri",CR-2026-2017
CAL-0044400,P-000891,PH-000483,+91-1096179817,P-001149,PH-000447,+91-7657041200,2026-05-16 00:44:21,3529,OUTGOING,TWR-0385,L-000188,"Railway Station, Chennai",
CAL-0044401,P-000163,PH-000287,+91-9966361863,P-001569,PH-000223,+91-1895690705,2026-03-28 08:12:59,1447,INCOMING,TWR-0135,L-000110,"Textile Market, Tirunelveli",
CAL-0044402,P-001690,PH-000917,+91-4171581021,P-000193,PH-000206,+91-8510174907,2026-02-15 09:00:11,3095,INCOMING,TWR-0289,L-000048,"Auto Nagar, Nagercoil",
CAL-0044403,P-000603,PH-000125,+91-8536649878,P-001965,PH-000299,+91-7243807017,2026-02-09 00:04:03,1471,INCOMING,TWR-0297,L-000091,"Industrial Estate, Nagapattinam",
CAL-0044404,P-000278,PH-000568,+91-2259572446,P-000343,PH-000142,+91-8570027206,2026-01-24 05:32:48,1464,OUTGOING,TWR-0135,L-000183,"Grain Market, Chennai",CR-2026-2010
CAL-0044405,P-000427,PH-000384,+91-7578446834,P-000098,PH-000440,+91-6878878836,2026-03-04 23:12:26,2367,OUTGOING,TWR-0292,L-000104,"Bypass, Tiruchirappalli",CR-2026-2012
CAL-0044406,P-000094,PH-000513,+91-2608805017,P-000278,PH-000568,+91-2259572446,2026-03-27 16:25:33,1626,INCOMING,TWR-0198,L-000155,"Grain Market, Cuddalore",
CAL-0044407,P-001251,PH-000173,+91-9081081866,P-000527,PH-000633,+91-8307053496,2026-08-06 10:09:42,2293,OUTGOING,TWR-0191,L-000071,"Port Area, Madurai",
CAL-0044408,P-000427,PH-000384,+91-7578446834,P-001288,PH-000022,+91-0642569087,2026-03-25 18:44:47,2718,INCOMING,TWR-0216,L-000090,"Warehouse Zone, Salem",
CAL-0044409,P-000837,PH-000033,+91-9825309251,P-001755,PH-000658,+91-1739063757,2026-04-09 07:03:34,1485,INCOMING,TWR-0277,L-000075,"Residential Colony, Salem",CR-2026-2014
CAL-0044410,P-000754,PH-000260,+91-8065333153,P-001978,PH-000937,+91-6919284552,2026-04-17 18:39:42,2128,OUTGOING,TWR-0399,L-000061,"Old Town, Tiruchirappalli",
CAL-0044411,P-000094,PH-000513,+91-2608805017,P-000278,PH-000956,+91-3700332285,2026-03-13 00:27:15,1358,OUTGOING,TWR-0129,L-000016,"University Road, Karur",
CAL-0044412,P-001886,PH-000650,+91-8634255638,P-001627,PH-000387,+91-7788160930,2026-06-16 21:48:31,3140,OUTGOING,TWR-0092,L-000191,"IT Park, Cuddalore",
CAL-0044413,P-000267,PH-000366,+91-6492151826,P-000677,PH-000952,+91-0271122182,2026-01-23 08:17:06,3300,OUTGOING,TWR-0302,L-000040,"University Road, Tirunelveli",CR-2026-2002
CAL-0044414,P-001810,PH-000520,+91-8839774573,P-001512,PH-000749,+91-1249125652,2026-05-06 03:03:27,388,OUTGOING,TWR-0063,L-000167,"Old Town, Dindigul",CR-2026-2003
