record_id,person_id,person_name,aliases,phone_id,phone_number,vehicle_id,vehicle_plate,location_id,location,organization_id,organization,target_person_id,target_person,event_type,event_date,amount_inr,notes,risk_score,case_id
REC-MA-0073908,P-000256,Priya Shinde,,,,V-000290,UP-34-QN-3811,L-000188,"Railway Station, Chennai",O-000243,Eastern Energy Udyog,,,REGISTRATION_RECORD,2026-07-09 12:07:59,,Frequent contact with flagged number,67,CR-2026-2016
REC-MA-0073909,P-000416,Lakshmi Pawar,,PH-000962,+91-0798632106,,,,,O-000074,Bluebird Digital Pvt Ltd,,,FINANCIAL_TXN,2026-05-27 00:14:57,245321,,58,CR-2026-2015
REC-MA-0073910,P-001149,Ashok Reddy,,,,,,L-000076,"Bus Stand, Cuddalore",,,,,SIGHTING_REPORT,2026-04-13 19:32:26,,,97,CR-2026-2006
REC-MA-0073911,P-000535,Sachin Halder,,,,,,L-000116,"Highway Junction, Vellore",,,,,SIGHTING_REPORT,2026-05-04 15:24:14,,Vehicle observed at loading bay,52,CR-2026-2020
REC-MA-0073912,P-001863,Manoj Pillai,,PH-000146,+91-0089317342,,,,,O-000039,Nexus Steel Traders,,,FINANCIAL_TXN,2026-08-19 04:29:01,53930,,60,
REC-MA-0073913,P-001060,Bhavna Khanna,,PH-000485,+91-1371576605,,,,,O-000042,Prime Digital Movers,,,FINANCIAL_TXN,2026-01-05 06:31:18,20543,Vehicle observed at loading bay,77,CR-2026-2012
REC-MA-0073914,P-000191,Rohit Khanna,,,,V-000035,GJ-14-AH-6054,L-000060,"Market Road, Salem",,,,,VEHICLE_MOVEMENT,2026-07-16 12:30:20,,,23,CR-2026-2010
REC-MA-0073915,P-000652,Vandana Tripathi,,,,V-000631,HR-48-SP-5437,L-000091,"Industrial Estate, Nagapattinam",,,,,VEHICLE_MOVEMENT,2026-02-05 11:02:16,,,33,
REC-MA-0073916,P-000461,Dhruv Patel,,PH-000428,+91-1660100231,,,,,O-000233,Vantage Digital Enterprises,,,FINANCIAL_TXN,2026-05-14 09:28:15,138374,,45,
REC-MA-0073917,P-000041,Nirav Das,,,,,,L-000023,"Bus Stand, Kanniyakumari",,,,,SIGHTING_REPORT,2026-03-07 19:59:51,,,88,CR-2026-2020
REC-MA-0073918,P-000169,Manoj Saha,,,,V-000530,RJ-21-ET-8823,L-000188,"Railway Station, Chennai",,,,,VEHICLE_MOVEMENT,2026-08-17 16:32:35,,No prior record - routine entry,73,CR-2026-2006
REC-MA-0073919,P-000894,Divya Menon,,,,V-000495,GJ-33-IV-6889,L-000151,"Warehouse Zone, Salem",,,P-001759,Mohan Rao,VEHICLE_MOVEMENT,2026-07-04 15:33:55,,Repeated presence near restricted zone,43,
REC-MA-0073920,P-001728,Shreya Saha,,PH-000373,+91-3243298395,,,,,O-000154,Vantage Financial Pvt Ltd,,,FINANCIAL_TXN,2026-04-25 22:24:45,145765,,85,
REC-MA-0073921,P-001115,Dinesh Das,,,,,,L-000102,"Industrial Estate, Hosur",,,,,LOCATION_PING,2026-05-23 19:11:29,,,46,
REC-MA-0073922,P-001762,Shikha Ghosh,,,,,,L-000127,"Port Area, Tirunelveli",,,,,LOCATION_PING,2026-06-06 15:25:17,,,64,CR-2026-2013
REC-MA-0073923,P-001964,Sunita Khanna,"S. Khanna,Sunita K.,S K",PH-000162,+91-3908926137,,,,,O-000198,National Steel Udyog,,,FINANCIAL_TXN,2026-07-25 00:46:45,170713,,65,CR-2026-2008
REC-MA-0073924,P-001317,Chandan Naidu,,,,,,L-000062,"Port Area, Chennai",,,,,SIGHTING_REPORT,2026-06-05 14:11:37,,,87,CR-2026-2010
REC-MA-0073925,P-000371,Karan Reddy,,,,V-000146,RJ-95-VQ-4909,L-000093,"Residential Colony, Krishnagiri",,,P-001380,Anjali Chavan,VEHICLE_MOVEMENT,2026-05-01 01:07:01,,,22,CR-2026-2015
REC-MA-0073926,P-000548,Jaya Mishra,,,,,,L-000020,"Residential Colony, Karur",,,,,LOCATION_PING,2026-06-10 07:03:14,,,40,CR-2026-2008
REC-MA-0073927,P-000608,Nisha Bose,,PH-000192,+91-1837455084,,,,,O-000001,City Exports Traders,,,FINANCIAL_TXN,2026-06-17 18:52:22,36590,,15,
REC-MA-0073928,P-001271,Chandan Mahapatra,,,,,,L-000092,"Old Town, Cuddalore",,,P-000544,Radhika Ganesan,LOCATION_PING,2026-07-27 08:41:27,,Co-location with case-linked individual,33,
REC-MA-0073929,P-000704,Lakshmi Murugan,"L. Murugan,Lakshmi M.,L M",,,,,L-000076,"Bus Stand, Cuddalore",,,,,LOCATION_PING,2026-01-19 11:05:52,,,86,
REC-MA-0073930,P-001447,Siddharth Tiwari,,,,V-000313,BR-73-BA-3045,L-000057,"Warehouse Zone, Vellore",,,,,VEHICLE_MOVEMENT,2026-05-31 06:10:29,,,2,CR-2026-2001
REC-MA-0073931,P-000575,Aman Pillai,,PH-000582,+91-8197400564,,,,,O-000167,Apex Steel Enterprises,,,FINANCIAL_TXN,2026-05-13 03:43:08,109036,Cash pickup observed near market road,62,
REC-MA-0073932,P-001483,Ajay Pawar,,PH-000101,+91-7182754801,,,,,O-000152,National Exports Pvt Ltd,,,FINANCIAL_TXN,2026-04-23 11:42:47,94937,,60,
REC-MA-0073933,P-000608,Nisha Bose,,,,V-000449,PB-64-EI-3040,L-000020,"Residential Colony, Karur",,,,,VEHICLE_MOVEMENT,2026-02-27 00:03:59,,Funds routed through multiple accounts,56,
REC-MA-0073934,P-001014,Sunita Chauhan,,,,V-000050,RJ-31-AZ-4201,L-000103,"Industrial Estate, Erode",O-000123,Silver Agro Ltd,,,REGISTRATION_RECORD,2026-03-23 01:28:57,,,60,CR-2026-2006
REC-MA-0073935,P-001554,Neha Tiwari,,,,,,L-000015,"SIPCOT, Kanniyakumari",,,,,SIGHTING_REPORT,2026-08-30 16:05:35,,No prior record - routine entry,48,
REC-MA-0073936,P-001661,Harish Mehta,,PH-000733,+91-5138544577,,,,,,,,,CALL_LOG,2026-01-05 03:23:32,,,70,
REC-MA-0073937,P-001900,Sunita Venkatesh,,,,V-000654,WB-23-XA-4055,L-000021,"Old Town, Coimbatore",,,,,VEHICLE_MOVEMENT,2026-04-11 00:09:25,,Vehicle observed at loading bay,52,
REC-MA-0073938,P-001380,Anjali Chavan,,PH-000597,+91-9641049670,,,,,O-000096,Pinnacle Financial Udyog,P-000888,Anjali Karthikeyan,FINANCIAL_TXN,2026-05-05 09:47:41,35971,,30,
REC-MA-0073939,P-000603,Suresh Shetty,,PH-000125,+91-8536649878,,,,,O-000161,Trustline Infrastructure Udyog,,,FINANCIAL_TXN,2026-08-31 17:26:32,197311,Funds routed through multiple accounts,92,CR-2026-2005
REC-MA-0073940,P-000175,Vikram Joshi,,,,,,L-000091,"Industrial Estate, Nagapattinam",,,,,SIGHTING_REPORT,2026-05-01 19:52:20,,Vehicle observed at loading bay,38,
REC-MA-0073941,P-000868,Vandana Patel,,,,,,L-000130,"Auto Nagar, Nagapattinam",,,,,LOCATION_PING,2026-01-09 17:13:32,,,8,CR-2026-2007
REC-MA-0073942,P-000603,Suresh Shetty,,,,V-000440,TN-57-AE-6538,L-000194,"Industrial Estate, Nagercoil",,,,,VEHICLE_MOVEMENT,2026-02-01 10:56:37,,,80,
REC-MA-0073943,P-000252,Pooja Nayak,,PH-000708,+91-6731625265,,,,,,,,,CALL_LOG,2026-01-23 19:16:37,,,89,CR-2026-2018
REC-MA-0073944,P-000205,Siddharth Yadav,,,,,,L-000174,"Warehouse Zone, Thanjavur",,,P-000095,Aditya Pawar,LOCATION_PING,2026-02-19 06:13:03,,,95,CR-2026-2003
REC-MA-0073945,P-001535,Jatin Subramanian,,,,V-000659,CG-51-CB-8522,L-000021,"Old Town, Coimbatore",,,,,VEHICLE_MOVEMENT,2026-05-20 09:58:38,,,75,
REC-MA-0073946,P-000983,Ankit Khanna,,,,V-000454,GJ-53-QD-4710,L-000114,"Ring Road, Thanjavur",O-000078,Union Steel Ltd,,,REGISTRATION_RECORD,2026-04-05 19:00:59,,,52,
REC-MA-0073947,P-001735,Arun Sen,,,,,,L-000167,"Old Town, Dindigul",,,,,SIGHTING_REPORT,2026-01-27 09:11:37,,,52,
REC-MA-0073948,P-001535,Jatin Subramanian,,,,V-000684,AP-59-KW-9690,L-000033,"Old Town, Erode",O-000040,Eastern Pharma Enterprises,,,REGISTRATION_RECORD,2026-05-11 08:56:04,,,67,CR-2026-2008
REC-MA-0073949,P-000081,Shashank Chakraborty,,PH-000071,+91-7520885474,,,,,,,,,CALL_LOG,2026-03-30 05:10:54,,Inconsistent address on record,61,CR-2026-2007
REC-MA-0073950,P-000265,Shashank Iyer,,PH-000359,+91-9047292774,,,,,,,,,CALL_LOG,2026-06-25 14:03:17,,,25,
REC-MA-0073951,P-001146,Tanvi Dutta,,,,,,L-000133,"Old Town, Kanniyakumari",,,,,LOCATION_PING,2026-05-08 05:13:21,,,32,
REC-MA-0073952,P-001031,Ajay Dubey,,,,,,L-000021,"Old Town, Coimbatore",,,,,LOCATION_PING,2026-08-01 02:00:07,,,58,CR-2026-2017
REC-MA-0073953,P-000077,Varun Shinde,,,,,,L-000050,"Port Area, Madurai",,,,,SIGHTING_REPORT,2026-04-11 05:05:12,,,92,
REC-MA-0073954,P-000687,Anand Pillai,,,,,,L-000153,"University Road, Krishnagiri",,,,,LOCATION_PING,2026-01-17 11:48:02,,,61,
REC-MA-0073955,P-000582,Tanvi Agarwal,,,,,,L-000048,"Auto Nagar, Nagercoil",,,P-001297,Dev Chauhan,LOCATION_PING,2026-08-21 10:10:04,,,84,
REC-MA-0073956,P-000335,Nikhil Shinde,,,,V-000088,TN-11-ZX-1139,L-000023,"Bus Stand, Kanniyakumari",O-000160,Nexus Retail Udyog,,,REGISTRATION_RECORD,2026-03-08 20:18:47,,,36,
REC-MA-0073957,P-001043,Arjun Singh,,PH-000185,+91-8069581467,,,,,,,,,CALL_LOG,2026-06-15 02:13:05,,,39,
REC-MA-0073958,P-001685,Suresh Reddy,,,,,,L-000096,"Warehouse Zone, Tiruchirappalli",,,,,LOCATION_PING,2026-08-08 04:49:00,,,46,
REC-MA-0073959,P-001121,Arjun Khanna,,,,,,L-000094,"IT Park, Hosur",,,,,SIGHTING_REPORT,2026-08-22 04:10:16,,,37,
REC-MA-0073960,P-001335,Sanjay Eswaran,,,,V-000520,WB-21-MT-8522,L-000085,"Warehouse Zone, Thanjavur",O-000153,Pinnacle Shipping Udyog,,,REGISTRATION_RECORD,2026-04-27 12:22:10,,,31,
REC-MA-0073961,P-001391,Ishaan Mahapatra,,,,,,L-000120,"SIPCOT, Nagapattinam",,,,,SIGHTING_REPORT,2026-07-24 01:43:35,,,1,
REC-MA-0073962,P-000687,Anand Pillai,,PH-000812,+91-2906032020,,,,,,,,,CALL_LOG,2026-06-05 10:11:05,,,57,
REC-MA-0073963,P-001503,Sandeep Mishra,,PH-000703,+91-9690282498,,,,,,,,,CALL_LOG,2026-06-14 18:30:19,,,88,
REC-MA-0073964,P-000828,Poonam Prakash,,,,V-000119,KL-17-XX-5230,L-000188,"Railway Station, Chennai",O-000197,Pinnacle Exports Group,,,REGISTRATION_RECORD,2026-07-12 03:32:49,,Co-location with case-linked individual,29,
REC-MA-0073965,P-001312,Ritu Shetty,,,,,,L-000079,"Warehouse Zone, Salem",,,,,SIGHTING_REPORT,2026-06-13 01:05:55,,,100,
REC-MA-0073966,P-000745,Saurabh Shinde,,,,V-000188,UP-94-ZY-1328,L-000165,"Ring Road, Krishnagiri",,,,,VEHICLE_MOVEMENT,2026-07-27 23:38:42,,,7,CR-2026-2001
REC-MA-0073967,P-001662,Rekha Saha,,,,,,L-000077,"Textile Market, Coimbatore",,,,,LOCATION_PING,2026-03-09 15:00:15,,,72,
REC-MA-0073968,P-000364,Divya Khanna,,,,V-000482,DL-82-FL-5337,L-000117,"University Road, Dindigul",O-000076,Regal Construction Group,,,REGISTRATION_RECORD,2026-08-27 22:47:29,,,44,CR-2026-2016
REC-MA-0073969,P-000981,Bharat Menon,,PH-000093,+91-2234232161,,,,,O-000139,Union Digital Udyog,,,FINANCIAL_TXN,2026-01-18 12:41:32,166017,Funds routed through multiple accounts,96,
REC-MA-0073970,P-001339,Deepak Dutta,,,,V-000136,DL-10-PJ-5912,L-000168,"Grain Market, Salem",,,,,VEHICLE_MOVEMENT,2026-04-17 03:51:05,,,26,
REC-MA-0073971,P-001448,Sneha Bose,,PH-000808,+91-7425859177,,,,,O-000246,Vantage Exports Movers,,,FINANCIAL_TXN,2026-05-19 13:17:18,77157,,29,
REC-MA-0073972,P-001123,Vikram Pillai,,PH-000797,+91-8123179556,,,,,O-000015,Pinnacle Importers Group,,,FINANCIAL_TXN,2026-06-11 07:37:18,153907,Cash pickup observed near market road,64,
REC-MA-0073973,P-000565,Pranav Rajan,,,,,,L-000021,"Old Town, Coimbatore",,,,,LOCATION_PING,2026-05-31 17:43:06,,Cash pickup observed near market road,54,
REC-MA-0073974,P-000157,Saurabh Reddy,,PH-000558,+91-8038287232,,,,,O-000210,Union Retail Enterprises,,,FINANCIAL_TXN,2026-07-27 23:53:10,197331,,10,CR-2026-2020
REC-MA-0073975,P-001847,Kartik Subramanian,,PH-000646,+91-7664047350,,,,,O-000072,Trustline Trading Movers,,,FINANCIAL_TXN,2026-05-07 22:33:05,179851,,37,
REC-MA-0073976,P-000197,Saurabh Kamble,,PH-000729,+91-5133053194,,,,,,,,,CALL_LOG,2026-07-23 13:56:19,,,46,
REC-MA-0073977,P-000604,Vaishnavi Hegde,,,,V-000111,PB-43-AN-2028,L-000089,"Ring Road, Krishnagiri",,,,,VEHICLE_MOVEMENT,2026-05-16 03:58:40,,Cash pickup observed near market road,52,
REC-MA-0073978,P-000554,Anjali Naidu,,PH-000593,+91-3745843845,,,,,,,,,CALL_LOG,2026-06-29 22:18:02,,,100,CR-2026-2007
REC-MA-0073979,P-000364,Divya Khanna,,,,V-000229,KA-93-CC-9272,L-000048,"Auto Nagar, Nagercoil",O-000088,Prime Logistics Udyog,P-000341,Shashank Menon,REGISTRATION_RECORD,2026-03-06 01:10:02,,,78,
REC-MA-0073980,P-000017,Ankit Patil,,,,V-000048,HR-36-FH-7708,L-000020,"Residential Colony, Karur",,,,,VEHICLE_MOVEMENT,2026-02-07 03:30:25,,,30,
REC-MA-0073981,P-000039,Rakesh Pradhan,,,,,,L-000151,"Warehouse Zone, Salem",,,,,LOCATION_PING,2026-03-25 00:23:03,,,55,CR-2026-2012
REC-MA-0073982,P-000765,Ashok Sharma,,,,V-000634,TN-44-FY-7538,L-000016,"University Road, Karur",O-000231,Apex Distributors Enterprises,,,REGISTRATION_RECORD,2026-07-12 13:03:55,,Matches known alias spelling,73,CR-2026-2014
REC-MA-0073983,P-000464,Simran Dutta,,PH-000637,+91-1853800329,,,,,,,P-000974,Divya Deshpande,CALL_LOG,2026-03-15 03:08:52,,,42,CR-2026-2001
REC-MA-0073984,P-001427,Ravi Mehta,,,,V-000045,RJ-22-HS-9473,L-000082,"Highway Junction, Nagercoil",,,P-001039,Chetan Singh,VEHICLE_MOVEMENT,2026-02-26 20:07:21,,,82,
REC-MA-0073985,P-001656,Tanvi Chopra,,,,V-000283,MP-17-OP-9947,L-000084,"Residential Colony, Karur",,,P-000886,Aarti Gupta,VEHICLE_MOVEMENT,2026-02-22 08:07:00,,,35,CR-2026-2013
REC-MA-0073986,P-001176,Meera Deshmukh,,,,,,L-000016,"University Road, Karur",,,,,SIGHTING_REPORT,2026-04-13 04:19:54,,,52,
REC-MA-0073987,P-001448,Sneha Bose,,,,V-000396,BR-48-NZ-6050,L-000077,"Textile Market, Coimbatore",O-000151,City Trading Pvt Ltd,,,REGISTRATION_RECORD,2026-06-26 10:50:38,,,69,CR-2026-2016
REC-MA-0073988,P-001720,Sonia Krishnan,,PH-000967,+91-0900404769,,,,,O-000079,Apex Trading Traders,,,FINANCIAL_TXN,2026-08-20 10:53:57,15509,,43,
REC-MA-0073989,P-001126,Kavita Ganesan,,PH-000590,+91-8900301027,,,,,O-000184,Pinnacle Digital Traders,,,FINANCIAL_TXN,2026-01-02 11:55:54,217965,,20,
REC-MA-0073990,P-000786,Pooja Krishnan,,PH-000968,+91-2105336514,,,,,,,,,CALL_LOG,2026-07-20 18:57:44,,,68,CR-2026-2014
REC-MA-0073991,P-001629,Sourav Dutta,,,,V-000422,KL-79-OZ-1240,L-000117,"University Road, Dindigul",,,,,VEHICLE_MOVEMENT,2026-08-07 04:43:13,,,22,
REC-MA-0073992,P-000482,Pooja Patil,,,,,,L-000075,"Residential Colony, Salem",,,P-000262,Shikha Nayak,SIGHTING_REPORT,2026-07-27 19:57:55,,,50,
REC-MA-0073993,P-000077,Varun Shinde,,,,,,L-000141,"Textile Market, Salem",,,,,LOCATION_PING,2026-07-14 12:27:35,,,67,CR-2026-2013
REC-MA-0073994,P-000638,Divya Sen,,PH-000394,+91-1673188261,,,,,O-000001,City Exports Traders,,,FINANCIAL_TXN,2026-05-14 16:26:57,11771,,13,
REC-MA-0073995,P-001730,Anjali Subramanian,,,,V-000421,RJ-27-XW-9444,L-000015,"SIPCOT, Kanniyakumari",,,P-001126,Kavita Ganesan,VEHICLE_MOVEMENT,2026-02-19 15:35:05,,Inconsistent address on record,81,
REC-MA-0073996,P-001367,Jatin Saha,,PH-000201,+91-8455048926,,,,,O-000220,Crystal Digital Pvt Ltd,,,FINANCIAL_TXN,2026-01-03 05:04:41,170011,,60,CR-2026-2007
REC-MA-0073997,P-000045,Kartik Shetty,,PH-000998,+91-7560858167,,,,,,,,,CALL_LOG,2026-01-31 18:01:28,,,81,
REC-MA-0073998,P-001166,Shreya Halder,,PH-000294,+91-7169385977,,,,,O-000188,Trustline Logistics Udyog,,,FINANCIAL_TXN,2026-04-09 06:09:56,159960,,28,
REC-MA-0073999,P-000584,Swati Deshmukh,,,,,,L-000165,"Ring Road, Krishnagiri",,,,,LOCATION_PING,2026-06-09 12:14:29,,Matches known alias spelling,50,CR-2026-2006
REC-MA-0074000,P-001766,Priya Yadav,,PH-000689,+91-3862044851,,,,,O-000016,Eastern Financial Group,,,FINANCIAL_TXN,2026-06-18 11:57:29,165748,,10,
REC-MA-0074001,P-001347,Arun Kamath,,,,,,L-000130,"Auto Nagar, Nagapattinam",,,,,SIGHTING_REPORT,2026-06-20 06:53:06,,,70,
REC-MA-0074002,P-000668,Riya Singh,,,,V-000203,WB-61-BQ-8121,L-000023,"Bus Stand, Kanniyakumari",,,,,VEHICLE_MOVEMENT,2026-04-04 01:17:36,,Funds routed through multiple accounts,28,
REC-MA-0074003,P-000518,Meera Chettiar,,PH-000103,+91-8646317520,,,,,,,,,CALL_LOG,2026-03-18 16:18:18,,,17,
REC-MA-0074004,P-001851,Kiran Kapoor,,PH-000954,+91-6808662813,,,,,O-000017,Nexus Textiles Movers,,,FINANCIAL_TXN,2026-06-15 20:45:56,44673,,44,
REC-MA-0074005,P-001747,Aditya Kamath,,PH-000183,+91-5016679984,,,,,,,,,CALL_LOG,2026-03-18 02:25:37,,,42,
REC-MA-0074006,P-000889,Santosh Shinde,,,,,,L-000188,"Railway Station, Chennai",,,,,LOCATION_PING,2026-06-27 23:18:15,,Frequent contact with flagged number,56,CR-2026-2005
REC-MA-0074007,P-001911,Chetan Rajan,,,,V-000368,DL-86-QL-4025,L-000114,"Ring Road, Thanjavur",,,,,VEHICLE_MOVEMENT,2026-07-28 10:19:53,,,27,
REC-MA-0074008,P-001685,Suresh Reddy,,PH-000947,+91-0615727682,,,,,,,,,CALL_LOG,2026-01-27 05:02:43,,,86,
REC-MA-0074009,P-000323,Kiran Chakraborty,,,,V-000245,MP-46-BN-9340,L-000169,"University Road, Tirunelveli",,,,,VEHICLE_MOVEMENT,2026-01-15 16:10:19,,,11,
REC-MA-0074010,P-001251,Ramesh Shinde,,,,V-000487,CG-88-TX-2390,L-000081,"Textile Market, Karur",,,,,VEHICLE_MOVEMENT,2026-06-18 10:54:46,,Repeated presence near restricted zone,33,CR-2026-2017
REC-MA-0074011,P-001838,Shalini Gaikwad,,PH-000553,+91-5857567667,,,,,O-000004,Pinnacle Steel Group,,,FINANCIAL_TXN,2026-01-25 16:02:04,226440,,46,CR-2026-2006
REC-MA-0074012,P-001298,Sonia Mukherjee,,,,V-000680,KL-18-XV-2471,L-000092,"Old Town, Cuddalore",O-000112,Vantage Construction Group,P-000437,Sandeep Bhat,REGISTRATION_RECORD,2026-06-21 03:18:44,,,63,
REC-MA-0074013,P-001382,Poonam Naidu,,,,,,L-000114,"Ring Road, Thanjavur",,,,,LOCATION_PING,2026-03-02 11:01:21,,,47,
REC-MA-0074014,P-000983,Ankit Khanna,,,,,,L-000096,"Warehouse Zone, Tiruchirappalli",,,,,SIGHTING_REPORT,2026-01-19 00:10:57,,,42,
REC-MA-0074015,P-000148,Shikha Mahapatra,,,,V-000551,MP-20-NQ-1990,L-000181,"Highway Junction, Chennai",O-000111,Prime Importers Udyog,,,REGISTRATION_RECORD,2026-07-23 23:59:04,,Co-location with case-linked individual,94,
REC-MA-0074016,P-000192,Tanvi Chettiar,,,,V-000369,KA-97-ZY-1662,L-000073,"Residential Colony, Hosur",,,,,VEHICLE_MOVEMENT,2026-07-27 01:05:33,,,79,
REC-MA-0074017,P-001422,Sonia Naidu,,PH-000735,+91-0487368269,,,,,,,,,CALL_LOG,2026-08-03 06:30:29,,Frequent contact with flagged number,51,CR-2026-2008
REC-MA-0074018,P-000419,Anil Subramanian,,,,,,L-000135,"Market Road, Kanniyakumari",,,,,LOCATION_PING,2026-02-13 12:11:43,,,69,
REC-MA-0074019,P-000542,Shikha Desai,,PH-000240,+91-7030453194,,,,,,,,,CALL_LOG,2026-07-21 20:08:02,,,85,
REC-MA-0074020,P-001322,Megha Ghosh,,,,,,L-000090,"Warehouse Zone, Salem",,,,,LOCATION_PING,2026-06-08 07:01:08,,,47,
REC-MA-0074021,P-000219,Anand Shinde,,,,V-000050,RJ-31-AZ-4201,L-000064,"Residential Colony, Karur",,,,,VEHICLE_MOVEMENT,2026-06-03 13:45:43,,,49,CR-2026-2020
REC-MA-0074022,P-001957,Gopal Shetty,,,,V-000579,RJ-82-LA-2194,L-000021,"Old Town, Coimbatore",O-000101,Metro Automotive & Co,P-001156,Jaya Mahapatra,REGISTRATION_RECORD,2026-03-22 09:22:10,,,70,CR-2026-2001
REC-MA-0074023,P-000413,Arjun Bose,,PH-000399,+91-8725686211,,,,,O-000229,Prime Trading Enterprises,,,FINANCIAL_TXN,2026-07-17 11:38:57,54546,,59,
REC-MA-0074024,P-000466,Kirti Prakash,,,,V-000341,UP-01-KK-8872,L-000102,"Industrial Estate, Hosur",,,,,VEHICLE_MOVEMENT,2026-06-14 06:09:08,,,45,
REC-MA-0074025,P-000364,Divya Khanna,,,,,,L-000118,"Textile Market, Chennai",,,,,LOCATION_PING,2026-03-10 16:12:27,,,36,CR-2026-2005
REC-MA-0074026,P-001743,Akshay Joshi,,,,V-000358,MH-31-FK-6958,L-000091,"Industrial Estate, Nagapattinam",O-000173,Vantage Infrastructure Traders,,,REGISTRATION_RECORD,2026-08-31 21:10:57,,,42,
REC-MA-0074027,P-001797,Sachin Joshi,,,,V-000229,KA-93-CC-9272,L-000017,"Ring Road, Hosur",O-000123,Silver Agro Ltd,,,REGISTRATION_RECORD,2026-05-01 10:02:07,,,61,
REC-MA-0074028,P-001298,Sonia Mukherjee,,,,V-000680,KL-18-XV-2471,L-000043,"Textile Market, Karur",O-000116,Eastern Retail Movers,,,REGISTRATION_RECORD,2026-03-05 14:47:14,,,42,CR-2026-2014
REC-MA-0074029,P-000316,Kavita Ghosh,,PH-000928,+91-1945757574,,,,,,,,,CALL_LOG,2026-02-11 22:46:48,,,43,
REC-MA-0074030,P-000983,Ankit Khanna,,,,,,L-000072,"Warehouse Zone, Erode",,,,,LOCATION_PING,2026-07-07 00:36:58,,,47,CR-2026-2015
REC-MA-0074031,P-001951,Kunal Pillai,,,,V-000611,TN-61-JM-1669,L-000094,"IT Park, Hosur",O-000115,Highland Steel Group,,,REGISTRATION_RECORD,2026-01-08 20:39:40,,Cash pickup observed near market road,60,
REC-MA-0074032,P-001686,Aarti Patel,,,,,,L-000090,"Warehouse Zone, Salem",,,,,LOCATION_PING,2026-01-16 01:28:22,,Inconsistent address on record,55,
REC-MA-0074033,P-000816,Poonam Krishnan,,,,,,L-000121,"Residential Colony, Nagercoil",,,,,SIGHTING_REPORT,2026-01-02 00:07:40,,,73,CR-2026-2002
REC-MA-0074034,P-001720,Sonia Krishnan,,,,,,L-000028,"Auto Nagar, Chennai",,,,,SIGHTING_REPORT,2026-06-16 08:37:47,,Funds routed through multiple accounts,19,
REC-MA-0074035,P-000370,Bhavna Mehta,"B. Mehta,Bhavna M.,B M",,,V-000388,GJ-25-NL-6351,L-000027,"Port Area, Nagapattinam",O-000177,Regal Shipping Group,,,REGISTRATION_RECORD,2026-05-30 08:24:47,,,44,
REC-MA-0074036,P-001007,Chetan Natarajan,,PH-000613,+91-0429019358,,,,,,,,,CALL_LOG,2026-02-21 00:11:29,,,96,
REC-MA-0074037,P-001490,Ritu Gaikwad,,PH-000208,+91-9268315893,,,,,,,,,CALL_LOG,2026-01-02 12:23:48,,,32,
REC-MA-0074038,P-001158,Shreya Singh,,PH-000933,+91-4530762484,,,,,,,,,CALL_LOG,2026-01-16 21:15:55,,,67,CR-2026-2009
REC-MA-0074039,P-001919,Akshay Eswaran,,,,V-000319,RJ-74-FM-4631,L-000102,"Industrial Estate, Hosur",,,,,VEHICLE_MOVEMENT,2026-05-03 03:10:56,,Vehicle observed at loading bay,46,
REC-MA-0074040,P-000854,Poonam Gaikwad,,,,V-000250,KA-14-VL-8397,L-000196,"Textile Market, Karur",O-000007,Silver Financial & Co,,,REGISTRATION_RECORD,2026-05-13 05:32:26,,,16,CR-2026-2014
REC-MA-0074041,P-000305,Punit Sundaram,,PH-000752,+91-0228403595,,,,,,,,,CALL_LOG,2026-04-08 08:34:27,,,68,
REC-MA-0074042,P-000001,Rohit Deshmukh,,,,,,L-000054,"Warehouse Zone, Cuddalore",,,,,SIGHTING_REPORT,2026-01-11 18:45:13,,,12,
REC-MA-0074043,P-001461,Chetan Nair,,,,V-000351,DL-62-OK-5265,L-000135,"Market Road, Kanniyakumari",O-000017,Nexus Textiles Movers,,,REGISTRATION_RECORD,2026-02-01 12:38:15,,,64,
REC-MA-0074044,P-000786,Pooja Krishnan,,,,V-000021,RJ-16-XX-5775,L-000121,"Residential Colony, Nagercoil",O-000006,Apex Importers & Co,,,REGISTRATION_RECORD,2026-01-16 13:35:20,,Co-location with case-linked individual,40,
REC-MA-0074045,P-000983,Ankit Khanna,,,,V-000571,PB-09-CR-5913,L-000102,"Industrial Estate, Hosur",,,,,VEHICLE_MOVEMENT,2026-03-04 21:17:59,,,29,CR-2026-2015
REC-MA-0074046,P-000210,Megha Shetty,,,,V-000437,KL-59-SZ-7523,L-000075,"Residential Colony, Salem",,,,,VEHICLE_MOVEMENT,2026-03-27 10:01:38,,,73,
REC-MA-0074047,P-000712,Ananya Shinde,,,,,,L-000016,"University Road, Karur",,,,,SIGHTING_REPORT,2026-05-04 04:19:41,,,39,
REC-MA-0074048,P-001032,Swati Joshi,,,,,,L-000163,"SIPCOT, Hosur",,,,,LOCATION_PING,2026-08-22 16:10:24,,,98,
REC-MA-0074049,P-000697,Keshav Patel,,,,V-000119,KL-17-XX-5230,L-000026,"Bypass, Krishnagiri",,,P-000984,Kirti Hegde,VEHICLE_MOVEMENT,2026-04-25 04:04:29,,Vehicle observed at loading bay,76,
REC-MA-0074050,P-000673,Chetan Naidu,,,,,,L-000157,"University Road, Chennai",,,,,SIGHTING_REPORT,2026-06-28 09:11:03,,,52,CR-2026-2003
